Date,MMM,ABT,ABBV,ABMD,ACN
2006-05-22,57.07968139648438,14.089951515197756,,12.119999885559082,20.572885513305664
2006-05-23,56.88199234008789,14.086576461791992,,12.029999732971193,20.648357391357425
2006-05-24,57.14105606079102,14.22493839263916,,12.449999809265135,21.01815414428711
2006-05-25,56.75929260253906,14.343066215515135,,13.229999542236328,21.14645004272461
2006-05-26,57.17513656616211,14.40043830871582,,13.3100004196167,21.093624114990234
2006-05-30,56.8956298828125,14.356566429138185,,12.829999923706055,20.912494659423828
2006-05-31,57.0319709777832,14.410560607910154,,13.399999618530273,21.244558334350586
2006-06-01,57.61146545410156,14.586053848266602,,13.56999969482422,21.191730499267575
2006-06-02,57.79547882080078,14.555682182312012,,13.710000038146973,21.048343658447266
2006-06-05,56.5479621887207,14.329564094543455,,12.720000267028807,20.731369018554688
2006-06-06,56.07757186889648,14.25193977355957,,12.739999771118164,20.70873069763184
2006-06-07,54.7686882019043,14.474685668945312,,13.119999885559082,20.399309158325195
2006-06-08,55.72990798950195,14.569177627563475,,13.140000343322756,20.406858444213867
2006-06-09,54.92549514770508,14.511810302734375,,12.979999542236328,20.421947479248047
2006-06-12,54.64596939086914,14.417309761047365,,12.34000015258789,20.082338333129886
2006-06-13,54.50962829589844,14.326191902160645,,12.779999732971193,19.621973037719727
2006-06-14,54.46873092651367,14.410560607910154,,12.65999984741211,19.606884002685547
2006-06-15,55.15043258666992,14.532058715820312,,12.619999885559082,19.79555320739746
2006-06-16,54.88457489013672,14.437556266784668,,12.81999969482422,19.455944061279297
2006-06-19,54.148338317871094,14.28231430053711,,12.359999656677244,19.606884002685547
2006-06-20,54.46191787719727,14.248571395874025,,12.010000228881836,19.840835571289066
2006-06-21,54.80958557128906,14.265442848205565,,12.449999809265135,20.59552574157715
2006-06-22,54.25739669799805,14.187819480895994,,12.0600004196167,20.263463973999023
2006-06-23,54.48236846923828,14.157445907592773,,12.020000457763672,20.45213890075684
2006-06-26,54.68006134033203,14.18444538116455,,12.239999771118164,20.572885513305664
2006-06-27,53.65070343017578,14.052826881408693,,12.039999961853027,20.41439819335937
2006-06-28,54.046058654785156,14.238444328308105,,11.970000267028807,20.71627426147461
2006-06-29,55.32086563110352,14.478063583374025,,13.020000457763672,21.206832885742188
2006-06-30,55.06185531616211,14.717669486999512,,12.970000267028807,21.37285804748535
2006-07-03,55.30043411254883,14.707545280456545,,12.8100004196167,21.50115394592285
2006-07-05,54.91184616088867,14.717669486999512,,13.0,21.463424682617188
2006-07-06,55.48449325561523,14.775043487548828,,13.4399995803833,21.312482833862305
2006-07-07,50.51481246948242,14.781790733337402,,13.56999969482422,21.13136100769043
2006-07-10,49.83989715576172,14.731172561645508,,13.649999618530273,21.108715057373047
2006-07-11,49.82627868652344,15.038278579711914,,13.619999885559082,20.897403717041016
2006-07-12,49.57404708862305,14.985625267028807,,13.529999732971193,21.312482833862305
2006-07-13,48.83098602294922,14.944853782653807,,13.270000457763672,21.169092178344727
2006-07-14,48.55147171020508,14.951645851135256,,12.670000076293945,21.410594940185547
2006-07-17,48.16970825195313,15.111321449279785,,12.420000076293945,21.21437644958496
2006-07-18,48.29924392700195,15.186059951782227,,12.989999771118164,21.123815536499023
2006-07-19,48.4151382446289,15.722843170166016,,13.609999656677244,21.8181266784668
2006-07-20,48.46965789794922,15.699057579040527,,13.020000457763672,21.28229522705078
2006-07-21,48.21063613891602,15.913091659545898,,12.739999771118164,21.07098388671875
2006-07-24,48.87189102172852,16.157703399658207,,13.460000038146973,21.289844512939453
2006-07-25,46.431373596191406,16.334360122680664,,13.640000343322756,21.72001838684082
2006-07-26,47.07896423339844,16.001426696777347,,13.670000076293945,21.350215911865234
2006-07-27,47.54936599731445,16.042190551757812,,13.420000076293945,21.55398368835449
2006-07-28,48.07429122924805,16.246023178100586,,13.75,21.825672149658203
2006-07-31,47.99248504638672,16.229042053222653,,13.65999984741211,22.082271575927734
2006-08-01,47.65842819213867,16.140708923339847,,13.4399995803833,21.50115394592285
2006-08-02,47.45392990112305,16.01840591430664,,13.6899995803833,21.70491981506348
2006-08-03,47.22895812988281,16.042190551757812,,13.510000228881836,21.96906852722168
2006-08-04,47.34484481811523,16.048988342285153,,13.390000343322756,21.757753372192386
2006-08-07,47.03807830810547,16.082958221435547,,13.289999961853027,21.735107421875
2006-08-08,46.73812103271485,16.195074081420902,,12.850000381469727,21.576629638671875
2006-08-09,46.56087493896485,16.076166152954098,,13.210000038146973,21.15399742126465
2006-08-10,46.63587188720703,16.21205711364746,,13.119999885559082,21.169092178344727
2006-08-11,46.71766662597656,16.106742858886722,,12.9399995803833,20.882307052612305
2006-08-14,46.77902603149414,16.293594360351562,,13.140000343322756,20.972871780395508
2006-08-15,47.56979751586914,16.53140640258789,,13.710000038146973,21.176637649536133
2006-08-16,48.25833511352539,16.742042541503903,,13.489999771118164,21.72756767272949
2006-08-17,48.53783416748047,16.69107437133789,,13.720000267028807,21.84076690673828
2006-08-18,48.54465866088867,16.646919250488278,,13.68000030517578,21.961515426635746
2006-08-21,48.48329162597656,16.534805297851562,,13.5,21.56153106689453
2006-08-22,48.59920883178711,16.626537322998047,,13.34000015258789,21.176637649536133
2006-08-23,48.26300811767578,16.646919250488278,,12.949999809265135,21.312482833862305
2006-08-24,48.09830856323242,16.58576774597168,,13.130000114440918,21.49361228942871
2006-08-25,47.97480773925781,16.575576782226562,,13.369999885559082,21.403047561645508
2006-08-28,48.6746711730957,16.633329391479492,,13.43000030517578,21.667194366455078
2006-08-29,49.1343994140625,16.633329391479492,,13.789999961853027,21.591720581054688
2006-08-30,49.01775360107422,16.36833381652832,,14.579999923706055,21.735107421875
2006-08-31,49.19612121582031,16.544994354248047,,14.920000076293945,22.384138107299805
2006-09-01,49.209861755371094,16.43288230895996,,14.710000038146973,22.580364227294922
2006-09-05,48.95598983764648,16.42608642578125,,14.979999542236328,22.40678596496582
2006-09-06,49.05890655517578,16.283401489257812,,14.84000015258789,21.78793716430664
2006-09-07,48.43451690673828,16.27321434020996,,14.529999732971193,21.425687789916992
2006-09-08,49.06577682495117,16.61293601989746,,14.65999984741211,21.58417320251465
2006-09-11,48.95598983764648,16.524604797363278,,14.619999885559082,21.418140411376953
2006-09-12,49.79307556152344,16.578968048095707,,14.800000190734865,21.697378158569336
2006-09-13,50.34199905395508,16.708063125610348,,14.770000457763672,22.24074935913086
